t_s,frame_id,camera_timestamp_ns,contrast_roi1,contrast_roi2,mean_roi1,mean_roi2,ratio_roi1_roi2,raw_index
21.781187,1299,4784864095832,0.339208,0.228502,20079.26,8541.42,1.484488,
21.797881,1300,4784880863328,0.339489,0.226366,20088.45,8593.17,1.499738,65
21.814663,1301,4784897630216,0.339459,0.226472,20077.96,8591.14,1.498901,
21.831445,1302,4784914398568,0.339746,0.228116,20074.96,8665.70,1.489356,
21.848230,1303,4784931165848,0.339658,0.228182,20073.28,8612.95,1.488542,
21.864992,1304,4784947933568,0.339416,0.229298,20072.42,8613.12,1.480236,
21.881736,1305,4784964701736,0.339213,0.232864,20066.60,8619.24,1.456701,
21.898486,1306,4784981468592,0.339020,0.229806,20083.74,8639.11,1.475245,
21.915268,1307,4784998236704,0.339015,0.232445,20081.01,8639.53,1.458476,
21.932019,1308,4785015004664,0.339226,0.230809,20080.45,8605.66,1.469726,
21.948800,1309,4785031771496,0.339447,0.225654,20080.29,8658.39,1.504278,
21.965591,1310,4785048539512,0.339106,0.229233,20070.67,8633.34,1.479308,
21.982375,1311,4785065307704,0.339485,0.228225,20085.82,8644.83,1.487499,
21.999207,1312,4785082074496,0.339297,0.232160,20070.87,8619.32,1.461482,
22.015895,1313,4785098842704,0.339114,0.229828,20068.33,8616.21,1.475512,
22.032663,1314,4785115610144,0.339322,0.231057,20074.02,8644.28,1.468563,
22.049437,1315,4785132378216,0.339382,0.228368,20067.10,8607.01,1.486118,
22.066176,1316,4785149145088,0.339344,0.228520,20066.62,8615.71,1.484964,
22.082961,1317,4785165913704,0.338890,0.228985,20074.59,8559.86,1.479967,
22.099763,1318,4785182680440,0.339112,0.228947,20075.61,8643.51,1.481179,
22.116488,1319,4785199448520,0.338775,0.229402,20068.62,8630.62,1.476776,
22.133284,1320,4785216216440,0.339090,0.227228,20065.31,8623.60,1.492288,66
22.150044,1321,4785232983512,0.339056,0.229595,20070.02,8631.20,1.476759,
22.166783,1322,4785249752032,0.338755,0.230710,20070.26,8633.09,1.468313,
22.183555,1323,4785266519144,0.339433,0.235108,20065.52,8622.22,1.443734,
22.200387,1324,4785283287032,0.339093,0.232718,20065.75,8581.15,1.457095,
22.217135,1325,4785300054704,0.338963,0.231721,20069.17,8535.39,1.462806,
22.233906,1326,4785316822568,0.339335,0.230247,20068.49,8589.25,1.473788,
22.250669,1327,4785333590200,0.339264,0.228178,20067.62,8555.58,1.486838,
22.267427,1328,4785350357960,0.338782,0.234491,20069.18,8517.38,1.444755,
22.284236,1329,4785367125016,0.339214,0.228663,20068.44,8493.13,1.483468,
22.300973,1330,4785383892552,0.339698,0.232007,20065.91,8529.31,1.464172,
22.317725,1331,4785400660776,0.338906,0.232201,20060.13,8542.59,1.459541,
22.334505,1332,4785417428352,0.338665,0.231668,20064.34,8544.19,1.461856,
22.351276,1333,4785434196144,0.338759,0.226983,20064.11,8551.87,1.492445,
22.368035,1334,4785450963832,0.339181,0.229747,20061.30,8572.65,1.476324,
22.384803,1335,4785467730848,0.338545,0.228886,20069.86,8659.04,1.479099,
22.401551,1336,4785484498736,0.338841,0.227655,20062.23,8613.14,1.488395,
22.418368,1337,4785501266792,0.339108,0.226395,20059.71,8570.17,1.497860,
22.435142,1338,4785518034056,0.339455,0.225915,20066.81,8569.25,1.502578,
22.451879,1339,4785534802200,0.339335,0.227533,20058.65,8615.74,1.491370,
22.468637,1340,4785551569016,0.339379,0.225780,20065.73,8587.56,1.503138,67
22.485414,1341,4785568337272,0.339192,0.226781,20072.88,8582.61,1.495678,
22.502229,1342,4785585104552,0.339485,0.226067,20062.18,8528.82,1.501701,
22.518951,1343,4785601872680,0.339295,0.225631,20062.07,8581.04,1.503763,
22.535668,1344,4785618639664,0.339084,0.227162,20062.53,8619.84,1.492698,
22.552597,1345,4785635408200,0.338670,0.223849,20064.50,8585.63,1.512937,
22.569246,1346,4785652175072,0.338824,0.224616,20056.20,8611.60,1.508456,
22.586048,1347,4785668943168,0.339423,0.225433,20055.80,8604.29,1.505652,
22.602803,1348,4785685710536,0.339012,0.223995,20059.75,8576.01,1.513483,
22.619660,1349,4785702478384,0.338919,0.226304,20057.47,8552.28,1.497627,
22.636370,1350,4785719245720,0.338924,0.224675,20060.71,8565.81,1.508509,
22.653132,1351,4785736013976,0.338860,0.220521,20066.29,8605.97,1.536633,
22.669942,1352,4785752781088,0.338908,0.221671,20060.74,8593.12,1.528878,
